"","pm25_0","sel","sel0.01","sel0.05","sel0.10","sel0.20","sel0.50","sel1.00","sel5.00","sel10.0","sel20.0"
"6924",19.2,12.1293792724609,12.4808235168457,12.2481155395508,12.3203735351562,12.0928630828857,11.1493635177612,9.90592670440674,7.83807849884033,8.64887046813965,9.54935836791992
"6925",22.5,19.7610454559326,20.3881301879883,20.182315826416,20.588134765625,20.6837921142578,20.5180130004883,20.1124038696289,14.0619068145752,11.5156145095825,10.3008985519409
"6926",24.7,22.5352382659912,23.1630058288574,22.9871730804443,23.4691123962402,23.7957992553711,23.929801940918,24.2060279846191,20.6820373535156,14.2954568862915,11.5518360137939
"6927",28.2,24.8872890472412,25.5760555267334,25.0533390045166,25.0307655334473,24.7738399505615,23.130729675293,21.6686382293701,18.2855625152588,13.6914567947388,11.602991104126
"6928",31.4,27.8931293487549,28.7809867858887,28.3255805969238,28.247615814209,27.9750747680664,25.7029323577881,23.038501739502,16.3302955627441,12.9981708526611,11.6642208099365
"6929",31.9,30.6215152740479,31.7094249725342,31.5786437988281,31.8183002471924,32.1531944274902,30.9937877655029,29.1295757293701,18.6867370605469,13.5587959289551,12.2367362976074
"6930",33.1,30.2980442047119,31.3848628997803,31.4357814788818,31.9010276794434,32.523811340332,32.9637641906738,33.6528434753418,25.3388442993164,15.970986366272,13.2275714874268
"6931",30.6,31.4348068237305,32.5352478027344,32.3488960266113,32.3731346130371,32.2749137878418,30.8504486083984,30.7016563415527,21.1016712188721,13.9308023452759,12.4138288497925
"6932",27.9,25.7842540740967,26.5224437713623,26.8651161193848,26.8789253234863,27.7414817810059,27.0555038452148,27.3620300292969,18.9467086791992,12.1780633926392,10.1222686767578
"6933",23.2,23.6528282165527,24.3050403594971,24.3634834289551,23.8328437805176,24.1803321838379,21.3375053405762,20.0676803588867,15.6464252471924,11.3583993911743,9.78224754333496
"6934",20.8,19.5222644805908,20.2067584991455,20.5068168640137,19.9637260437012,20.9263019561768,18.559886932373,17.235767364502,14.6350479125977,11.3286695480347,9.52866840362549
"6935",18.6,17.8920230865479,18.5359325408936,18.9726982116699,18.6180553436279,19.8655338287354,18.2938594818115,17.5079860687256,14.7012233734131,11.2743110656738,9.43056869506836
"6936",18.3,16.3448600769043,16.8518848419189,16.9939765930176,16.3067970275879,17.0098266601562,14.6074504852295,13.3155956268311,8.07218265533447,7.75879287719727,7.93204832077026
"6937",18.8,16.4796237945557,16.9018497467041,16.985710144043,16.4091320037842,16.758882522583,13.7869844436646,11.4004945755005,6.06948232650757,6.5900297164917,7.21220016479492
"6938",19.5,16.7481784820557,17.1708106994629,17.5014190673828,17.4714488983154,18.2270164489746,17.0011310577393,15.4288940429688,6.41965484619141,6.87016487121582,7.39228916168213
"6939",18.7,17.8154716491699,18.2555370330811,18.540397644043,18.6770401000977,19.3798694610596,19.0406360626221,18.2513217926025,8.85423183441162,7.92217540740967,7.73870372772217
"6940",18.7,17.3045997619629,17.7004508972168,17.737642288208,17.5782985687256,17.7541446685791,16.2566108703613,14.6001224517822,7.74196338653564,7.625732421875,7.5917706489563
"6941",11.8,17.0720119476318,17.4613628387451,17.5639533996582,17.4389095306396,17.6607284545898,16.2324752807617,14.5768308639526,7.26580905914307,7.05373859405518,7.36457633972168
"6942",11,10.1091661453247,10.5149011611938,11.1565179824829,11.3017406463623,12.9322204589844,13.5859832763672,13.5592164993286,10.8616542816162,9.54920959472656,8.4644889831543
"6943",9.4,10.2528133392334,10.6293468475342,11.0818109512329,10.9384536743164,12.0481615066528,12.3944282531738,13.2948122024536,17.1518268585205,13.035927772522,9.75965118408203
"6944",11.8,8.47260761260986,8.63063144683838,8.52669525146484,7.92480611801147,8.23193645477295,7.53943920135498,8.315354347229,9.43180751800537,9.27999973297119,8.20118141174316
"6945",12.9,11.0778827667236,11.3384733200073,11.5851984024048,11.3285160064697,11.641674041748,10.6714477539062,9.69486713409424,8.89334106445312,8.9716100692749,8.36807441711426
"6946",10.7,11.8568458557129,12.0134792327881,12.2259283065796,12.2690010070801,12.8491888046265,12.8408699035645,12.8631277084351,13.8284015655518,11.4934158325195,9.24252033233643
"6947",12.2,9.99086666107178,10.0868091583252,10.3573713302612,10.4030952453613,11.107029914856,11.3814334869385,11.5973291397095,14.0583438873291,11.7965354919434,9.4494571685791
"6948",11.2,11.9222240447998,12.0943450927734,12.2314224243164,12.1706562042236,12.4045391082764,12.1880731582642,11.6697034835815,12.4864301681519,10.9927577972412,9.30939197540283
"6949",13,11.020359992981,11.1222705841064,10.9351930618286,10.6155109405518,10.480845451355,9.38532638549805,8.82724952697754,10.0081357955933,9.84108448028564,9.28947925567627
"6950",16.2,13.6165904998779,13.9436283111572,14.1658716201782,14.4574012756348,14.840030670166,14.9554471969604,14.7301340103149,16.4240131378174,13.1963396072388,10.5740690231323
"6951",17.9,16.7723045349121,16.9830303192139,16.5165195465088,16.3145961761475,15.6654243469238,13.769552230835,11.9025583267212,11.0190830230713,10.6881723403931,10.034481048584
"6952",19.3,18.2177028656006,18.4920444488525,18.1563663482666,18.0865898132324,17.5968704223633,15.3947238922119,12.12903881073,7.83552074432373,8.42826271057129,9.24156379699707
"6953",21.1,19.778902053833,20.2635135650635,20.470760345459,20.8893775939941,21.6208457946777,21.6917819976807,20.7188949584961,12.0135259628296,10.1881647109985,10.1829519271851
"6954",23.2,21.2648143768311,21.8253307342529,21.9277153015137,22.3158760070801,23.0280799865723,23.6970748901367,24.0981788635254,17.0777473449707,12.0730466842651,10.6035280227661
"6955",24.3,23.2272853851318,23.8402767181396,23.7972373962402,23.9101982116699,24.1671371459961,23.28005027771,22.7520370483398,16.7365665435791,12.1327648162842,10.8538341522217
"6956",20.6,21.8067455291748,22.2084064483643,21.9409866333008,21.5120811462402,21.078296661377,17.8300685882568,14.2249250411987,7.4994535446167,8.23227024078369,8.9069881439209
"6957",19.6,18.2118835449219,18.8085517883301,19.2476444244385,19.4914855957031,20.4767799377441,19.7906970977783,18.7386074066162,12.5181484222412,10.9698629379272,9.91094970703125
"6958",15.3,17.3137969970703,17.837890625,18.1403102874756,18.1109161376953,19.0240306854248,18.5199165344238,18.6753997802734,17.1735420227051,12.9847717285156,10.4677333831787
"6959",14.6,12.9019861221313,13.2357091903687,13.2818212509155,12.6003227233887,12.985276222229,10.6533899307251,10.3791151046753,8.90220260620117,9.05625534057617,8.69697761535645
"6960",15.2,12.7888984680176,13.076117515564,13.1059589385986,12.3468780517578,12.4307241439819,9.36482715606689,8.03374671936035,6.11810970306396,6.90213871002197,7.87171030044556
"6961",13.2,13.6690273284912,13.9151048660278,13.8347864151001,13.2174797058105,13.0968627929688,9.88175392150879,7.73022174835205,5.64226722717285,6.86981296539307,6.94916152954102
"6962",10.4,11.5120506286621,11.7260799407959,12.0174875259399,11.8227806091309,12.4252834320068,10.9368658065796,9.178786277771,6.13074350357056,6.84987163543701,7.42001247406006
"6963",7.6,8.99248600006104,9.2312479019165,9.76459980010986,9.87680816650391,11.0133228302002,11.4044427871704,11.3982782363892,5.7027416229248,6.58030223846436,7.269944190979
"6964",4.8,6.18982410430908,6.31575489044189,6.40837574005127,6.15705728530884,6.88535499572754,6.91438579559326,6.72812461853027,5.36639881134033,7.002197265625,7.18485736846924
"6965",3.1,3.94140696525574,4.03554534912109,4.36923980712891,4.41617679595947,5.5515398979187,6.71210956573486,7.53139877319336,6.89168071746826,7.52790355682373,7.67361640930176
"6966",2.7,2.86860752105713,2.83912706375122,3.15069842338562,3.4656035900116,4.64768123626709,6.05836820602417,7.16531467437744,11.5858564376831,10.6962232589722,9.1247730255127
"6967",2.9,2.92120742797852,2.70722651481628,2.52455472946167,2.45292854309082,2.94466948509216,3.91673135757446,5.50616979598999,8.69651412963867,9.99563312530518,8.89879989624023
"6968",2.2,3.26906061172485,2.99458599090576,2.71682000160217,2.60799145698547,2.5811915397644,3.03229379653931,4.59538555145264,7.45378971099854,8.97898006439209,8.56945037841797
"6969",2,2.56970620155334,2.28646922111511,2.21194124221802,2.43273639678955,2.57571935653687,3.01503276824951,3.91747832298279,5.99526786804199,7.54573059082031,8.14015579223633
"6970",3.6,2.47038245201111,2.18329334259033,2.03012728691101,2.21379613876343,2.3425612449646,2.97369647026062,3.99586391448975,6.59298610687256,7.98714065551758,8.42425918579102
"6971",3.6,4.10632133483887,3.80309891700745,3.27067041397095,2.98927283287048,2.30795979499817,2.08488035202026,3.04265975952148,5.60530948638916,6.8521556854248,7.86734771728516
"6972",3.9,3.91146326065063,3.66562271118164,3.51262331008911,3.60895800590515,3.28587627410889,2.78151869773865,2.56237602233887,5.31453132629395,7.21066665649414,7.76728868484497
"6973",5.3,4.46467399597168,4.19408369064331,3.86440563201904,3.71494698524475,3.27569770812988,2.75502920150757,2.55188298225403,5.10777187347412,7.19659042358398,7.58950567245483
"6974",11,6.35131788253784,6.14748764038086,5.79002857208252,5.68603038787842,4.93166637420654,3.8416121006012,3.06999278068542,5.41259288787842,7.42113304138184,8.11621379852295
"6975",6.6,12.0416831970215,12.0457057952881,11.6249303817749,11.475944519043,10.2536392211914,7.74179840087891,4.908203125,5.30574703216553,7.51002216339111,8.43084907531738
"6976",5.2,6.5324912071228,6.42139053344727,6.69538831710815,7.57574796676636,8.57633495330811,10.1392812728882,10.0888118743896,7.19266033172607,8.36729335784912,9.11170387268066
"6977",4.6,6.10742092132568,6.00869846343994,5.48918962478638,5.39399433135986,5.27502202987671,5.72745227813721,6.50543594360352,7.60097885131836,9.26861953735352,10.0198554992676
"6978",3.8,5.55111217498779,5.61980628967285,5.7359881401062,6.36913967132568,6.89701271057129,8.29985618591309,8.83294200897217,9.36399173736572,9.99553871154785,10.3349914550781
"6979",3.6,4.52458572387695,4.42091846466064,3.91096687316895,3.72407197952271,3.51527118682861,3.6937427520752,4.90503549575806,6.15893173217773,8.16434574127197,9.59313297271729
"6980",3.4,3.71705007553101,3.5367374420166,3.81528234481812,3.85748314857483,4.18605709075928,4.21626949310303,4.65061283111572,6.26646518707275,8.42979145050049,9.26315975189209
"6981",2.9,3.65194034576416,3.40487909317017,3.46219253540039,3.43314480781555,3.61374139785767,3.79796528816223,4.33462333679199,5.98322105407715,7.71432209014893,9.1602668762207
"6982",2.8,3.12405395507812,2.89793729782104,3.13028502464294,3.30712127685547,3.6459379196167,4.20186710357666,4.40293121337891,5.85490417480469,7.63381195068359,8.66052150726318
"6983",2.9,3.25657796859741,2.92879295349121,2.74901390075684,2.55929255485535,2.46731853485107,2.84584164619446,3.823890209198,5.87831211090088,7.33918571472168,8.53109741210938
"6984",2.6,3.32342600822449,3.01366114616394,2.89244651794434,2.71600365638733,2.36733818054199,2.35822129249573,3.24677419662476,5.67881345748901,6.95047378540039,7.82184600830078
"6985",3.1,3.03859806060791,2.70159101486206,2.56497955322266,2.4368953704834,2.17233085632324,2.08403134346008,3.10081458091736,5.57373905181885,6.40645122528076,7.47820949554443
"6986",3.8,3.73775291442871,3.45160460472107,3.34900975227356,3.21389508247375,2.75173163414001,2.26607632637024,2.52022957801819,5.6102819442749,6.92202472686768,7.16607904434204
"6987",3.9,4.65983819961548,4.51169395446777,4.68535852432251,4.939124584198,4.87802410125732,4.53882503509521,3.83593654632568,5.21362924575806,6.54474830627441,7.63383197784424
