"pm25_0","sel","sel0.01","sel0.05","sel0.10","sel0.20","sel0.50","sel1.00","sel5.00","sel10.0","sel20.0"
25.8,22.1382421927996,22.1324665626352,22.1036876696725,22.0550631012779,21.9175534242571,21.2616864720867,20.010361307329,18.1472940994346,18.1336472900954,17.9937998444212
29.1,24.2133540383672,24.2074992961696,24.1794582223758,24.1341425887729,24.0110825850403,23.450126960221,22.4140398029103,20.8992125505328,20.7688369502042,20.2932827127939
30.4,27.2982926477152,27.2930432121492,27.2669226288816,27.2228564727847,27.0984064041149,26.505695909268,25.3756121645786,23.6409800188133,23.4576132190967,22.8263660413789
28.8,28.6504679851947,28.6464602485116,28.6276117823999,28.5978089468753,28.518574876015,28.1664556004961,27.5285198799648,26.5869458859433,26.3780368415496,25.5483422675214
28.5,26.8453560095606,26.8406776742431,26.8172282287966,26.7773570754243,26.6639842203662,26.1200877718031,25.0778720237264,23.4752997681694,23.3278230144768,22.7861195978104
30.2,26.6653170340652,26.6604632944717,26.6363863788807,26.5959033565065,26.4819018412398,25.9405463527484,24.9101063310591,23.327989741716,23.1638445432503,22.5939764129865
29.4,28.7686441199949,28.7646858621811,28.746642329161,28.7192156906085,28.6492042320366,28.3537633973918,27.8404515021061,27.1155415215329,26.9203485094185,26.136412577092
21.7,27.7758025010074,27.7718102472473,27.7525289242139,27.7210652646868,27.6348373083218,27.2375975412802,26.4979438555059,25.3888386645316,25.2330641160764,24.589825418722
16.7,20.7119210461458,20.7069739809158,20.686079172714,20.6576170696738,20.5940206713922,20.377078728274,20.0785648721529,19.8835358820978,19.9215050538384,19.7489908485933
18.3,16.4713024848006,16.4657555247298,16.4434437356227,16.4154498828007,16.3602348529777,16.2191725466184,16.1125719815931,16.2948142708197,16.3611460206797,16.301750342663
19.9,18.2039276685666,18.1978340877813,18.1724575123889,18.1386646937989,18.0655210834023,17.8311743598758,17.5363044940187,17.4039435431453,17.4190864829081,17.2269116866832
19.6,19.6785319279158,19.6722891859004,19.6458841013329,19.6098357161733,19.5290464482039,19.2519493849407,18.8679875429274,18.598022806492,18.6073896078621,18.3467776421477
15.7,19.5601720551728,19.5537649207562,19.5271346979825,19.4917883314693,19.4156590970595,19.1745016315495,18.8776213227218,18.7842535864618,18.8184645013599,18.6029671459612
17.7,15.9868312394538,15.9802764610352,15.9553132730162,15.9271604297658,15.8821812257844,15.8448505559165,16.0107370106691,16.7805566856693,16.8996823761934,16.8629374184566
20,18.4121257943101,18.4055646838859,18.3811777167299,18.3551044807818,18.3187294739169,18.3361975324649,18.6240010160919,19.5683948852918,19.5863309062498,19.2826491503617
17.5,18.381558909162,18.3772733187686,18.3580266481332,18.3293475621932,18.2577267997945,17.9646046461059,17.469733308607,16.8310205800152,16.7222265961465,16.2495279458611
14.7,16.2606254593797,16.255938609755,16.2364691255328,16.2106504351576,16.1551143146294,15.9796544675202,15.7643796626285,15.6838784543514,15.6633710381086,15.3712747138819
